venue_name,title,description,weekday,start_time,end_time,price,currency,restrictions,category,confidence,source_snippet,source_url
(Unnamed),Special,,Tuesday,11:00,21:00,3,USD,,drinks;happy_hour,high,$3 Mexican Beer on Tuesdays. Need we say more? 11:00 AM - 09:00 PM,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Tuesday,,,3,USD,,drinks;happy_hour,medium,$3 Mexican Beer on Tuesdays. Need we say more?,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Wednesday,11:00,21:00,5,USD,,drinks;happy_hour,high,"Wednesday September 10th Come unwind at Phat Burrito on Wednesdays! $5 Craft Beers, creating the perfect pairing for our mouthwatering burritos! 11:00 AM - 09:00 PM",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Wednesday,11:00,21:00,5,USD,,drinks;happy_hour,high,"Wednesday September 10th Come unwind at Phat Burrito on Wednesdays! $5 Craft Beers, creating the perfect pairing for our mouthwatering burritos! 11:00 AM - 09:00 PM",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Wednesday,,,,,,,medium,Wednesday September 10th,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Wednesday,11:00,21:00,5,USD,,drinks;happy_hour,high,"Come unwind at Phat Burrito on Wednesdays! $5 Craft Beers, creating the perfect pairing for our mouthwatering burritos! 11:00 AM - 09:00 PM",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Wednesday,,,5,USD,,drinks;happy_hour,medium,"Come unwind at Phat Burrito on Wednesdays! $5 Craft Beers, creating the perfect pairing for our mouthwatering burritos!",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Thursday,11:00,21:00,5,USD,,drinks;happy_hour,high,Thursday September 11th Join us for Thursday's special at Phat Burrito: Dive into our delicious Phat Wrap Supreme while enjoying our $5 Draft Beer special. It’s the perfect midweek escape to delight your taste buds! 11:00 AM - 09:00 PM,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Thursday,11:00,21:00,5,USD,,drinks;happy_hour,high,Thursday September 11th Join us for Thursday's special at Phat Burrito: Dive into our delicious Phat Wrap Supreme while enjoying our $5 Draft Beer special. It’s the perfect midweek escape to delight your taste buds! 11:00 AM - 09:00 PM,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Thursday,,,,,,,medium,Thursday September 11th,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Thursday,11:00,21:00,5,USD,,drinks;happy_hour,high,Join us for Thursday's special at Phat Burrito: Dive into our delicious Phat Wrap Supreme while enjoying our $5 Draft Beer special. It’s the perfect midweek escape to delight your taste buds! 11:00 AM - 09:00 PM,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Thursday,,,5,USD,,drinks;happy_hour,medium,Join us for Thursday's special at Phat Burrito: Dive into our delicious Phat Wrap Supreme while enjoying our $5 Draft Beer special. It’s the perfect midweek escape to delight your taste buds!,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Friday,11:00,21:00,7,USD,,tacos,high,"Friday September 12th Kick off your weekend with our Friday special at Phat Burrito: Savor the rich flavors of our Birria Tacos paired with a refreshing margarita. Our Phat Margaritas are only $7 on Fridays, $10 for a Fish Bowl. It's the pe",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Friday,11:00,21:00,7,USD,,tacos,high,"Friday September 12th Kick off your weekend with our Friday special at Phat Burrito: Savor the rich flavors of our Birria Tacos paired with a refreshing margarita. Our Phat Margaritas are only $7 on Fridays, $10 for a Fish Bowl. It's the pe",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Friday,,,,,,,medium,Friday September 12th,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Friday,11:00,21:00,7,USD,,tacos,high,"Kick off your weekend with our Friday special at Phat Burrito: Savor the rich flavors of our Birria Tacos paired with a refreshing margarita. Our Phat Margaritas are only $7 on Fridays, $10 for a Fish Bowl. It's the perfect way to start you",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Friday,,,7,USD,,tacos,medium,"Kick off your weekend with our Friday special at Phat Burrito: Savor the rich flavors of our Birria Tacos paired with a refreshing margarita. Our Phat Margaritas are only $7 on Fridays, $10 for a Fish Bowl. It's the perfect way to start you",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
Jack in the Box,Special,,Monday,04:00,04:00,,,,tacos;burgers,medium,"jQuery(document).ready(function() { var amenitiesString = ""{&quot;has_drive_through&quot;:&quot;true&quot;}""; var objAmenities = JSON.parse(amenitiesString.replace(/&quot;/g, '""')); content = """"; jQuery.each(objAmenities, function(i, item) ",https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,,medium,"Jack in the Box OPEN TODAY UNTIL 04:00 A.M. 2113 W Happy Valley Rd Phoenix, AZ 85085 (623) 869-5006 View Menu Get Directions Order NOW Download APP Download APP Available at this Location DRIVE-THRU HOURS Today 04:00 AM to 04:00 AM Monday 0",https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,,medium,"2113 W Happy Valley Rd Phoenix, AZ 85085 (623) 869-5006 View Menu Get Directions Order NOW Download APP Download APP Available at this Location DRIVE-THRU HOURS Today 04:00 AM to 04:00 AM Monday 04:00 AM to 04:00 AM Tuesday 04:00 AM to 04:0",https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,,medium,DRIVE-THRU HOURS Today 04:00 AM to 04:00 AM Monday 04:00 AM to 04:00 AM Tuesday 04:00 AM to 04:00 AM Wednesday 04:00 AM to 04:00 AM Thursday 04:00 AM to 04:00 AM Friday 04:00 AM to 04:00 AM Saturday 04:00 AM to 04:00 AM LOBBY HOURS Today 05,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,,medium,Today 04:00 AM to 04:00 AM Monday 04:00 AM to 04:00 AM Tuesday 04:00 AM to 04:00 AM Wednesday 04:00 AM to 04:00 AM Thursday 04:00 AM to 04:00 AM Friday 04:00 AM to 04:00 AM Saturday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,,medium,Monday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,,,,,,,medium,Monday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,04:00,04:00,,,,,medium,Tuesday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,,,,,,,medium,Tuesday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,04:00,04:00,,,,,medium,Wednesday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,,,,,,,medium,Wednesday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Thursday,04:00,04:00,,,,,medium,Thursday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Thursday,,,,,,,medium,Thursday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Friday,04:00,04:00,,,,,medium,Friday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Friday,,,,,,,medium,Friday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Saturday,04:00,04:00,,,,,medium,Saturday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Saturday,,,,,,,medium,Saturday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,05:00,22:00,,,,,medium,Today 05:00 AM to 10:00 PM Monday 05:00 AM to 10:00 PM Tuesday 05:00 AM to 10:00 PM Wednesday 05:00 AM to 10:00 PM Thursday 05:00 AM to 10:00 PM Friday 05:00 AM to 10:00 PM Saturday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,05:00,22:00,,,,,medium,Monday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,,,,,,,medium,Monday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,05:00,22:00,,,,,medium,Tuesday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,,,,,,,medium,Tuesday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,05:00,22:00,,,,,medium,Wednesday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,,,,,,,medium,Wednesday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Thursday,05:00,22:00,,,,,medium,Thursday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Thursday,,,,,,,medium,Thursday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Friday,05:00,22:00,,,,,medium,Friday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Friday,,,,,,,medium,Friday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Saturday,05:00,22:00,,,,,medium,Saturday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Saturday,,,,,,,medium,Saturday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,,medium,DRIVE-THRU HOURS Today 04:00 AM to 04:00 AM Monday 04:00 AM to 04:00 AM Tuesday 04:00 AM to 04:00 AM Wednesday 04:00 AM to 04:00 AM Thursday 04:00 AM to 04:00 AM Friday 04:00 AM to 04:00 AM Saturday 04:00 AM to 04:00 AM LOBBY HOURS Today 05,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,,medium,Today 04:00 AM to 04:00 AM Monday 04:00 AM to 04:00 AM Tuesday 04:00 AM to 04:00 AM Wednesday 04:00 AM to 04:00 AM Thursday 04:00 AM to 04:00 AM Friday 04:00 AM to 04:00 AM Saturday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,,medium,Monday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,,,,,,,medium,Monday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,04:00,04:00,,,,,medium,Tuesday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,,,,,,,medium,Tuesday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,04:00,04:00,,,,,medium,Wednesday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,,,,,,,medium,Wednesday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Thursday,04:00,04:00,,,,,medium,Thursday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Thursday,,,,,,,medium,Thursday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Friday,04:00,04:00,,,,,medium,Friday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Friday,,,,,,,medium,Friday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Saturday,04:00,04:00,,,,,medium,Saturday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Saturday,,,,,,,medium,Saturday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,05:00,22:00,,,,,medium,Today 05:00 AM to 10:00 PM Monday 05:00 AM to 10:00 PM Tuesday 05:00 AM to 10:00 PM Wednesday 05:00 AM to 10:00 PM Thursday 05:00 AM to 10:00 PM Friday 05:00 AM to 10:00 PM Saturday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,05:00,22:00,,,,,medium,Monday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,,,,,,,medium,Monday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,05:00,22:00,,,,,medium,Tuesday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,,,,,,,medium,Tuesday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,05:00,22:00,,,,,medium,Wednesday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,,,,,,,medium,Wednesday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Thursday,05:00,22:00,,,,,medium,Thursday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Thursday,,,,,,,medium,Thursday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Friday,05:00,22:00,,,,,medium,Friday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Friday,,,,,,,medium,Friday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Saturday,05:00,22:00,,,,,medium,Saturday 05:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Saturday,,,,,,,medium,Saturday,https://locations.jackinthebox.com/us/az/phoenix/2113-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,tacos;burgers,medium,"jQuery(document).ready(function() { var amenitiesString = ""{&quot;has_drive_through&quot;:&quot;true&quot;}""; var objAmenities = JSON.parse(amenitiesString.replace(/&quot;/g, '""')); content = """"; jQuery.each(objAmenities, function(i, item) ",https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,,medium,"Jack in the Box OPEN TODAY UNTIL 04:00 A.M. 9841 W Happy Valley Rd Peoria, AZ 85383 (623) 561-1610 View Menu Get Directions Order NOW Download APP Download APP Available at this Location DRIVE-THRU HOURS Today 04:00 AM to 04:00 AM Monday 06",https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,,medium,"9841 W Happy Valley Rd Peoria, AZ 85383 (623) 561-1610 View Menu Get Directions Order NOW Download APP Download APP Available at this Location DRIVE-THRU HOURS Today 04:00 AM to 04:00 AM Monday 06:00 AM to 10:00 PM Tuesday 06:00 AM to 04:00",https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,,medium,DRIVE-THRU HOURS Today 04:00 AM to 04:00 AM Monday 06:00 AM to 10:00 PM Tuesday 06:00 AM to 04:00 AM Wednesday 04:00 AM to 04:00 AM Thursday 04:00 AM to 04:00 AM Friday 04:00 AM to 04:00 AM Saturday 04:00 AM to 04:00 AM LOBBY HOURS Today 06,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
