venue_name,street_hint,title,description,weekday,start_time,end_time,price,currency,restrictions,category,confidence,source_snippet,source_url,scrape_allowed
North Italia,1414 South Tryon Street,Happy Hour,,,,,,,,brunch;drinks;happy_hour,low,"Charlotte (South End) 1414 S Tryon St. Suite 140Charlotte, NC 28203 (980) 279-8900 Order Pickup Order Delivery Reservations Brunch Sat - Sun10am - 4pm Lunch Mon - Fri11am - 4pm Dinner Sun - Thur4pm - 10pm Fri - Sat4pm - 11pm Happy Hour Mon ",https://www.northitalia.com/locations/charlotte-nc/,true
North Italia,1414 South Tryon Street,Happy Hour,,,,,,,,drinks;happy_hour,low,Walk-ins are always welcomeWe validate parking for the RailYard garage - floors 2 through 8 for up to 2 hours. Happy Hour offered in the bar where applicable,https://www.northitalia.com/locations/charlotte-nc/,true
Papa John's,3213 Eastway Drive,Special,,,,,,,,,low,MenuDealsPAPA REWARDSToggle Header Menu,https://locations.papajohns.com/united-states/nc/28205/charlotte/3213-eastway-dr,true
Papa John's,3213 Eastway Drive,Special,,,,,,,,,low,MenuDealsPAPA REWARDS,https://locations.papajohns.com/united-states/nc/28205/charlotte/3213-eastway-dr,true
Papa John's,3213 Eastway Drive,Special,,,,,,,,pizza,low,"FREQUENTLY ASKED QUESTIONSHow can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns Eastway Dr?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28205/charlotte/3213-eastway-dr,true
Papa John's,3213 Eastway Drive,Special,,,,,,,,pizza,low,"How can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns Eastway Dr?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28205/charlotte/3213-eastway-dr,true
Papa John's,3213 Eastway Drive,Special,,,,,,,,pizza,low,"What pizza coupons, deals and promotions are available at Papa Johns Eastway Dr?",https://locations.papajohns.com/united-states/nc/28205/charlotte/3213-eastway-dr,true
Papa John's,4820 South Boulevard,Special,,,,,,,,,low,MenuDealsPAPA REWARDSToggle Header Menu,https://locations.papajohns.com/united-states/nc/28217/charlotte/4820-south-blvd,true
Papa John's,4820 South Boulevard,Special,,,,,,,,,low,MenuDealsPAPA REWARDS,https://locations.papajohns.com/united-states/nc/28217/charlotte/4820-south-blvd,true
Papa John's,4820 South Boulevard,Special,,,,,,,,pizza,low,"FREQUENTLY ASKED QUESTIONSHow can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns South Blvd?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28217/charlotte/4820-south-blvd,true
Papa John's,4820 South Boulevard,Special,,,,,,,,pizza,low,"How can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns South Blvd?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28217/charlotte/4820-south-blvd,true
Papa John's,4820 South Boulevard,Special,,,,,,,,pizza,low,"What pizza coupons, deals and promotions are available at Papa Johns South Blvd?",https://locations.papajohns.com/united-states/nc/28217/charlotte/4820-south-blvd,true
Papa John's,6530 Statesville Road,Special,,,,,,,,,low,MenuDealsPAPA REWARDSToggle Header Menu,https://locations.papajohns.com/united-states/nc/28269/charlotte/6530-statesville-rd,true
Papa John's,6530 Statesville Road,Special,,,,,,,,,low,MenuDealsPAPA REWARDS,https://locations.papajohns.com/united-states/nc/28269/charlotte/6530-statesville-rd,true
Papa John's,6530 Statesville Road,Special,,,,,,,,pizza,low,"FREQUENTLY ASKED QUESTIONSHow can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns Statesville Rd?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28269/charlotte/6530-statesville-rd,true
Papa John's,6530 Statesville Road,Special,,,,,,,,pizza,low,"How can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns Statesville Rd?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28269/charlotte/6530-statesville-rd,true
Papa John's,6530 Statesville Road,Special,,,,,,,,pizza,low,"What pizza coupons, deals and promotions are available at Papa Johns Statesville Rd?",https://locations.papajohns.com/united-states/nc/28269/charlotte/6530-statesville-rd,true
Papa John's,16049 Johnston Road,Special,,,,,,,,,low,MenuDealsPAPA REWARDSToggle Header Menu,https://locations.papajohns.com/united-states/nc/28277/charlotte/16049-johnston-rd-(ballantyne-area),true
Papa John's,16049 Johnston Road,Special,,,,,,,,,low,MenuDealsPAPA REWARDS,https://locations.papajohns.com/united-states/nc/28277/charlotte/16049-johnston-rd-(ballantyne-area),true
Papa John's,16049 Johnston Road,Special,,,,,,,,pizza,low,"FREQUENTLY ASKED QUESTIONSHow can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns Johnston Rd (ballantyne Area)?Does Papa Johns cater for events and parties?How do I join Papa J",https://locations.papajohns.com/united-states/nc/28277/charlotte/16049-johnston-rd-(ballantyne-area),true
Papa John's,16049 Johnston Road,Special,,,,,,,,pizza,low,"How can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns Johnston Rd (ballantyne Area)?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28277/charlotte/16049-johnston-rd-(ballantyne-area),true
Papa John's,16049 Johnston Road,Special,,,,,,,,pizza,low,"What pizza coupons, deals and promotions are available at Papa Johns Johnston Rd (ballantyne Area)?",https://locations.papajohns.com/united-states/nc/28277/charlotte/16049-johnston-rd-(ballantyne-area),true
Papa John's,11116 South Tryon Street,Special,,,,,,,,,low,MenuDealsPAPA REWARDSToggle Header Menu,https://locations.papajohns.com/united-states/nc/28273/charlotte/11116-s-tryon-st,true
Papa John's,11116 South Tryon Street,Special,,,,,,,,,low,MenuDealsPAPA REWARDS,https://locations.papajohns.com/united-states/nc/28273/charlotte/11116-s-tryon-st,true
Papa John's,11116 South Tryon Street,Special,,,,,,,,pizza,low,"FREQUENTLY ASKED QUESTIONSHow can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns S Tryon St?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28273/charlotte/11116-s-tryon-st,true
Papa John's,11116 South Tryon Street,Special,,,,,,,,pizza,low,"How can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns S Tryon St?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28273/charlotte/11116-s-tryon-st,true
Papa John's,11116 South Tryon Street,Special,,,,,,,,pizza,low,"What pizza coupons, deals and promotions are available at Papa Johns S Tryon St?",https://locations.papajohns.com/united-states/nc/28273/charlotte/11116-s-tryon-st,true
Papa John's,6600 East Independence Boulevard,Special,,,,,,,,,low,MenuDealsPAPA REWARDSToggle Header Menu,https://locations.papajohns.com/united-states/nc/28212/charlotte/6600-e-independence-blvd,true
Papa John's,6600 East Independence Boulevard,Special,,,,,,,,,low,MenuDealsPAPA REWARDS,https://locations.papajohns.com/united-states/nc/28212/charlotte/6600-e-independence-blvd,true
Papa John's,6600 East Independence Boulevard,Special,,,,,,,,pizza,low,"FREQUENTLY ASKED QUESTIONSHow can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns E Independence Blvd?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewar",https://locations.papajohns.com/united-states/nc/28212/charlotte/6600-e-independence-blvd,true
Papa John's,6600 East Independence Boulevard,Special,,,,,,,,pizza,low,"How can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns E Independence Blvd?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28212/charlotte/6600-e-independence-blvd,true
Papa John's,6600 East Independence Boulevard,Special,,,,,,,,pizza,low,"What pizza coupons, deals and promotions are available at Papa Johns E Independence Blvd?",https://locations.papajohns.com/united-states/nc/28212/charlotte/6600-e-independence-blvd,true
Papa John's,9805 Sandy Rock Place,Special,,,,,,,,,low,MenuDealsPAPA REWARDSToggle Header Menu,https://locations.papajohns.com/united-states/nc/28277/charlotte/9805-sandy-rock-place,true
Papa John's,9805 Sandy Rock Place,Special,,,,,,,,,low,MenuDealsPAPA REWARDS,https://locations.papajohns.com/united-states/nc/28277/charlotte/9805-sandy-rock-place,true
Papa John's,9805 Sandy Rock Place,Special,,,,,,,,pizza,low,"FREQUENTLY ASKED QUESTIONSHow can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns Sandy Rock Place?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28277/charlotte/9805-sandy-rock-place,true
Papa John's,9805 Sandy Rock Place,Special,,,,,,,,pizza,low,"How can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns Sandy Rock Place?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28277/charlotte/9805-sandy-rock-place,true
Papa John's,9805 Sandy Rock Place,Special,,,,,,,,pizza,low,"What pizza coupons, deals and promotions are available at Papa Johns Sandy Rock Place?",https://locations.papajohns.com/united-states/nc/28277/charlotte/9805-sandy-rock-place,true
Papa John's,1620 East 4th Street,Special,,,,,,,,,low,MenuDealsPAPA REWARDSToggle Header Menu,https://locations.papajohns.com/united-states/nc/28204/charlotte/1620-e-4th-street,true
Papa John's,1620 East 4th Street,Special,,,,,,,,,low,MenuDealsPAPA REWARDS,https://locations.papajohns.com/united-states/nc/28204/charlotte/1620-e-4th-street,true
Papa John's,1620 East 4th Street,Special,,,,,,,,pizza,low,"FREQUENTLY ASKED QUESTIONSHow can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns E. 4th Street?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28204/charlotte/1620-e-4th-street,true
Papa John's,1620 East 4th Street,Special,,,,,,,,pizza,low,"How can I check the status of my Papa Johns order?What pizza coupons, deals and promotions are available at Papa Johns E. 4th Street?Does Papa Johns cater for events and parties?How do I join Papa Johns Rewards?",https://locations.papajohns.com/united-states/nc/28204/charlotte/1620-e-4th-street,true
Papa John's,1620 East 4th Street,Special,,,,,,,,pizza,low,"What pizza coupons, deals and promotions are available at Papa Johns E. 4th Street?",https://locations.papajohns.com/united-states/nc/28204/charlotte/1620-e-4th-street,true
PARA,,Special,,Wednesday,,,,,,brunch,low,"Reviewsreview by - Yelp Erin D: One of South Ends finest hidden gems. I went on a Wednesday night and the vive was immaculate. Great music playing and even better food. Unless you're prepared to order a lot of food, don't come super hungry ",https://www.paraclt.com/,true
PARA,,Special,,Wednesday,,,,,,brunch,low,"review by - Yelp Erin D: One of South Ends finest hidden gems. I went on a Wednesday night and the vive was immaculate. Great music playing and even better food. Unless you're prepared to order a lot of food, don't come super hungry because",https://www.paraclt.com/,true
PARA,,Special,,Wednesday,,,,,,brunch,low,"review by - Yelp Erin D: One of South Ends finest hidden gems. I went on a Wednesday night and the vive was immaculate. Great music playing and even better food. Unless you're prepared to order a lot of food, don't come super hungry because",https://www.paraclt.com/,true
PARA,,Special,,Wednesday,,,,,,,low,"review by - Yelp Erin D: One of South Ends finest hidden gems. I went on a Wednesday night and the vive was immaculate. Great music playing and even better food. Unless you're prepared to order a lot of food, don't come super hungry because",https://www.paraclt.com/,true
PARA,,Special,,Wednesday,,,,,,,low,"One of South Ends finest hidden gems. I went on a Wednesday night and the vive was immaculate. Great music playing and even better food. Unless you're prepared to order a lot of food, don't come super hungry because its tapas style. We orde",https://www.paraclt.com/,true
Pizza Hut,3734 West W T Harris Boulevard,Special,,,,,,,,wings;pizza,low,DealsMenuPizzaWingsSidesPastaDessertsDrinksHut RewardsSign in / Join,https://locations.pizzahut.com/nc/charlotte/3734-w-t-harris-blvd,true
Pizza Hut,3734 West W T Harris Boulevard,Special,,,,,,,,wings;pizza,low,DealsMenuPizzaWingsSidesPastaDessertsDrinks,https://locations.pizzahut.com/nc/charlotte/3734-w-t-harris-blvd,true
Pizza Hut,3734 West W T Harris Boulevard,Special,,,00:00,11:00,1,USD,,wings;pizza,medium,"$PizzaPizza HutAll StoresNCCharlotte3734 W T Harris BlvdPizza Delivery & Take OutPizza HutIn Charlotte NC, 3734 W T Harris BlvdFind your nearby Pizza Hut® at 3734 W T Harris Blvd in Charlotte, NC. You can try, but you can’t OutPizza the Hut",https://locations.pizzahut.com/nc/charlotte/3734-w-t-harris-blvd,true
Pizza Hut,3734 West W T Harris Boulevard,Special,,,,,,,,wings;pizza,low,"Read More About Pizza Hut in Charlotte, NCAbout Pizza Hut Charlotte, NCCalling all pizza lovers! There’s a Pizza Hut® near you at 3734 W T Harris Blvd in Charlotte, NC that’s serving up your favorite pizza, wings & more.Do we have the best ",https://locations.pizzahut.com/nc/charlotte/3734-w-t-harris-blvd,true
Pizza Hut,3734 West W T Harris Boulevard,Special,,,,,,,,wings;pizza,low,"About Pizza Hut Charlotte, NCCalling all pizza lovers! There’s a Pizza Hut® near you at 3734 W T Harris Blvd in Charlotte, NC that’s serving up your favorite pizza, wings & more.Do we have the best pizza in Charlotte? With decades of experi",https://locations.pizzahut.com/nc/charlotte/3734-w-t-harris-blvd,true
Pizza Hut,15105 John J Delaney Drive,Special,,,,,,,,wings;pizza,low,DealsMenuPizzaWingsSidesPastaDessertsDrinksHut RewardsSign in / Join,https://locations.pizzahut.com/nc/charlotte/15105-john-j-delaney-dr,true
Pizza Hut,15105 John J Delaney Drive,Special,,,,,,,,wings;pizza,low,DealsMenuPizzaWingsSidesPastaDessertsDrinks,https://locations.pizzahut.com/nc/charlotte/15105-john-j-delaney-dr,true
Pizza Hut,15105 John J Delaney Drive,Special,,,00:00,12:00,1,USD,,wings;pizza,medium,"$PizzaPizza HutAll StoresNCCharlotte15105 John J Delaney DrPizza Delivery & Take OutPizza HutIn Charlotte NC, 15105 John J Delaney DrFind your nearby Pizza Hut® at 15105 John J Delaney Dr in Charlotte, NC. You can try, but you can’t OutPizz",https://locations.pizzahut.com/nc/charlotte/15105-john-j-delaney-dr,true
Pizza Hut,15105 John J Delaney Drive,Special,,,,,,,,wings;pizza,low,"Read More About Pizza Hut in Charlotte, NCAbout Pizza Hut Charlotte, NCCalling all pizza lovers! There’s a Pizza Hut® near you at 15105 John J Delaney Dr in Charlotte, NC that’s serving up your favorite pizza, wings & more.Do we have the be",https://locations.pizzahut.com/nc/charlotte/15105-john-j-delaney-dr,true
Pizza Hut,15105 John J Delaney Drive,Special,,,,,,,,wings;pizza,low,"About Pizza Hut Charlotte, NCCalling all pizza lovers! There’s a Pizza Hut® near you at 15105 John J Delaney Dr in Charlotte, NC that’s serving up your favorite pizza, wings & more.Do we have the best pizza in Charlotte? With decades of exp",https://locations.pizzahut.com/nc/charlotte/15105-john-j-delaney-dr,true
Pizza Hut,3044 Eastway Drive,Special,,,,,,,,wings;pizza,low,DealsMenuPizzaWingsSidesPastaDessertsDrinksHut RewardsSign in / Join,https://locations.pizzahut.com/nc/charlotte/3044-eastway-dr,true
Pizza Hut,3044 Eastway Drive,Special,,,,,,,,wings;pizza,low,DealsMenuPizzaWingsSidesPastaDessertsDrinks,https://locations.pizzahut.com/nc/charlotte/3044-eastway-dr,true
Pizza Hut,3044 Eastway Drive,Special,,,00:00,12:00,1,USD,,wings;pizza,medium,"$PizzaPizza HutAll StoresNCCharlotte3044 Eastway DrPizza Delivery & Take OutPizza HutIn Charlotte NC, 3044 Eastway DrFind your nearby Pizza Hut® at 3044 Eastway Dr in Charlotte, NC. You can try, but you can’t OutPizza the Hut. We’re serving",https://locations.pizzahut.com/nc/charlotte/3044-eastway-dr,true
Pizza Hut,3044 Eastway Drive,Special,,,,,,,,wings;pizza,low,"Read More About Pizza Hut in Charlotte, NCAbout Pizza Hut Charlotte, NCCalling all pizza lovers! There’s a Pizza Hut® near you at 3044 Eastway Dr in Charlotte, NC that’s serving up your favorite pizza, wings & more.Do we have the best pizza",https://locations.pizzahut.com/nc/charlotte/3044-eastway-dr,true
Pizza Hut,3044 Eastway Drive,Special,,,,,,,,wings;pizza,low,"About Pizza Hut Charlotte, NCCalling all pizza lovers! There’s a Pizza Hut® near you at 3044 Eastway Dr in Charlotte, NC that’s serving up your favorite pizza, wings & more.Do we have the best pizza in Charlotte? With decades of experience ",https://locations.pizzahut.com/nc/charlotte/3044-eastway-dr,true
Pizza Hut,3530 Mount Holly-huntersville Road,Special,,,,,,,,wings;pizza,low,DealsMenuPizzaWingsSidesPastaDessertsDrinksHut RewardsSign in / Join,https://locations.pizzahut.com/nc/charlotte/3530-mt-holly-huntersville-rd,true
Pizza Hut,3530 Mount Holly-huntersville Road,Special,,,,,,,,wings;pizza,low,DealsMenuPizzaWingsSidesPastaDessertsDrinks,https://locations.pizzahut.com/nc/charlotte/3530-mt-holly-huntersville-rd,true
Pizza Hut,3530 Mount Holly-huntersville Road,Special,,,00:00,12:00,1,USD,,wings;pizza,medium,"$PizzaPizza HutAll StoresNCCharlotte3530 Mt Holly-huntersville RdPizza Delivery & Take OutPizza HutIn Charlotte NC, 3530 Mt Holly-huntersville RdFind your nearby Pizza Hut® at 3530 Mt Holly-huntersville Rd in Charlotte, NC. You can try, but",https://locations.pizzahut.com/nc/charlotte/3530-mt-holly-huntersville-rd,true
Pizza Hut,3530 Mount Holly-huntersville Road,Special,,,,,,,,wings;pizza,low,"Read More About Pizza Hut in Charlotte, NCAbout Pizza Hut Charlotte, NCCalling all pizza lovers! There’s a Pizza Hut® near you at 3530 Mt Holly-huntersville Rd in Charlotte, NC that’s serving up your favorite pizza, wings & more.Do we have ",https://locations.pizzahut.com/nc/charlotte/3530-mt-holly-huntersville-rd,true
Pizza Hut,3530 Mount Holly-huntersville Road,Special,,,,,,,,wings;pizza,low,"About Pizza Hut Charlotte, NCCalling all pizza lovers! There’s a Pizza Hut® near you at 3530 Mt Holly-huntersville Rd in Charlotte, NC that’s serving up your favorite pizza, wings & more.Do we have the best pizza in Charlotte? With decades ",https://locations.pizzahut.com/nc/charlotte/3530-mt-holly-huntersville-rd,true
